time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipAccumulation,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime 
1251345600,Clear throughout the day.,clear-day,1251369480,1251417780,0.27,0,0,,0,,,68.75,1251405420,58.68,1251456900,68.25,1251405420,59.17,1251456900,47.61,0.56,1020.6,3.85,10.91,1251351240,62,0.15,7,1251392340,9.941,56.52,1251369120,68.75,1251405420,57.01,1251369120,68.25,1251405420
1251432000,Rain overnight.,partly-cloudy-day,1251455940,1251504120,0.3,0,0,,0,,,68.38,1251475260,60.13,1251523560,67.88,1251475260,61.04,1251523860,53.51,0.67,1017.7,6,14.88,1251478260,79,0.5,7,1251479940,9.943,58.68,1251456900,68.38,1251475260,59.17,1251456900,67.88,1251475260
1251518400,Rain in the morning.,rain,1251542400,1251590400,0.33,0.0392,0.197,1251532620,0.91,,rain,73.75,1251572160,60.19,1251628980,73.43,1251572100,60.68,1251628980,61.19,0.84,1004.5,5.43,14.42,1251597720,237,0.73,5,1251572160,7.521,60.13,1251523560,73.75,1251572160,61.04,1251523860,73.43,1251572100
1251604800,Overcast throughout the day.,partly-cloudy-day,1251628860,1251676680,0.36,0,0,,0,,,67.56,1251654900,51.06,1251716160,67.06,1251654900,51.55,1251716160,53.86,0.77,1011.1,6.2,15.52,1251622800,296,0.78,4,1251653820,9.937,55.06,1251687600,67.56,1251654900,55.55,1251687600,67.06,1251654900
1251691200,Clear throughout the day.,clear-day,1251715320,1251762960,0.39,0,0,,0,,,68.65,1251755100,52.61,1251805140,68.15,1251755100,53.1,1251805140,50.57,0.71,1022.3,2.68,6.2,1251745020,190,0.24,6,1251738900,9.941,51.06,1251716160,68.65,1251755100,51.55,1251716160,68.15,1251755100
1251777600,Clear throughout the day.,clear-day,1251801780,1251849300,0.42,0,0,,0,,,71.93,1251835200,56.08,1251888240,71.43,1251835200,56.57,1251888240,50.61,0.66,1025.5,3.11,7.7,1251809940,255,0.03,7,1251825300,9.927,52.61,1251805140,71.93,1251835200,53.1,1251805140,71.43,1251835200
1251864000,Clear throughout the day.,clear-day,1251888240,1251935580,0.45,0,0,,0,,,75.48,1251921600,57.78,1251974640,74.98,1251921600,58.27,1251974580,54.29,0.69,1024.6,2.35,6.75,1251917580,208,0.04,7,1251911820,9.918,56.08,1251888240,75.48,1251921600,56.57,1251888240,74.98,1251921600
1251950400,Clear throughout the day.,clear-day,1251974700,1252021860,0.48,0,0,,0,,,75.72,1251997560,58.05,1252060440,75.21,1251997560,58.54,1252060440,56.73,0.72,1020.6,1.76,5.82,1252006680,195,0.03,7,1252000020,8.283,57.78,1251974640,75.72,1251997560,58.27,1251974580,75.21,1251997560
1252036800,Clear throughout the day.,clear-day,1252061160,1252108140,0.51,0,0,,0,,,77.53,1252087140,61.72,1252147080,77.03,1252087140,62.79,1252147080,55.62,0.66,1019,2.46,6.69,1252088100,223,0.1,6,1252080420,9.832,58.05,1252060440,77.53,1252087140,58.54,1252060440,77.03,1252087140
1252123200,Clear throughout the day.,clear-day,1252147680,1252194480,0.54,0,0,,0,,,75.38,1252176120,63.59,1252236840,75.35,1252176060,64.45,1252236300,61.19,0.79,1022.4,3.27,7.67,1252170360,59,0.1,7,1252170720,9.813,61.72,1252147080,75.38,1252176120,62.79,1252147080,75.35,1252176060
1252209600,Clear throughout the day.,clear-day,1252234140,1252280760,0.58,0,0,,0,,,73.66,1252256580,63.69,1252312680,73.16,1252256580,64.35,1252312680,59.51,0.75,1025.5,5.46,22.37,1252272660,85,0.08,7,1252257060,9.885,63.59,1252236840,73.66,1252256580,64.45,1252236300,73.16,1252256580
1252296000,Clear throughout the day.,clear-day,1252320600,1252367040,0.61,0,0,,0,,,74.38,1252347540,65.09,1252410240,74.28,1252347660,66.22,1252410240,62.73,0.82,1020.9,4,14.01,1252346400,77,0.19,6,1252342260,9.808,63.69,1252312680,74.38,1252347540,64.35,1252312680,74.28,1252347660
1252382400,Partly cloudy throughout the day.,partly-cloudy-day,1252407060,1252453320,0.64,0,0,,0,,,75.99,1252441200,65.3,1252493160,75.76,1252440600,65.86,1252476000,63.2,0.81,1019.3,2.68,13.8,1252432860,74,0.39,6,1252432740,7.599,65.09,1252410240,75.99,1252441200,66.22,1252410240,75.76,1252440600
1252468800,Clear throughout the day.,clear-day,1252493520,1252539600,0.68,0,0,,0,,,74.1,1252522680,59.98,1252579020,73.82,1252522680,60.47,1252579020,60.81,0.75,1022,3.46,11.51,1252512120,88,0.12,6,1252515960,9.918,65.3,1252493160,74.1,1252522680,65.86,1252476000,73.82,1252522680
1252555200,Clear throughout the day.,clear-day,1252579980,1252625940,0.71,0,0,,0,,,74.18,1252611000,60.03,1252668480,73.69,1252610940,60.52,1252668480,57.1,0.7,1026.2,5.77,23.58,1252627020,74,0.13,6,1252602840,9.94,59.98,1252579020,74.18,1252611000,60.47,1252579020,73.69,1252610940
1252641600,Clear throughout the day.,clear-day,1252666440,1252712220,0.75,0,0,,0,,,68.72,1252690620,58.54,1252731660,68.22,1252690620,59.03,1252731660,54.38,0.71,1024.2,2.91,15.07,1252692000,84,0.19,6,1252688760,9.941,60.03,1252668480,68.72,1252690620,60.52,1252668480,68.22,1252690620
1252728000,Clear throughout the day.,clear-day,1252752900,1252798500,0.78,0,0,,0,,,73.85,1252781460,58.58,1252839240,73.35,1252781460,59.07,1252839240,54.78,0.67,1018.6,4.37,18.04,1252769280,10,0.16,6,1252775400,9.941,58.54,1252731660,73.85,1252781460,59.03,1252731660,73.35,1252781460
1252814400,Partly cloudy throughout the day.,clear-day,1252839360,1252884780,0.82,0,0,,0,,,77.32,1252868340,54.79,1252924560,76.82,1252868340,55.28,1252924560,56.94,0.7,1015.5,5.42,16.69,1252867320,340,0.21,5,1252864620,9.938,58.58,1252839240,77.32,1252868340,59.07,1252839240,76.82,1252868340
1252900800,Partly cloudy throughout the day.,clear-day,1252925880,1252971060,0.86,0,0,,0,,,79.28,1252958520,61.76,1253010600,78.78,1252958520,62.55,1253010600,57.67,0.74,1013.8,4.88,18.63,1252941240,312,0.3,5,1252951020,9.938,54.79,1252924560,79.28,1252958520,55.28,1252924560,78.78,1252958520
1252987200,Clear throughout the day.,clear-day,1253012340,1253057340,0.9,0,0,,0,,,75.45,1253041260,51.29,1253089200,74.95,1253041260,51.78,1253089200,53.99,0.66,1015.4,5.2,14.36,1253041800,0,0.13,6,1253034240,9.913,58.29,1253070000,75.45,1253041260,58.78,1253070000,74.95,1253041260
1253073600,Partly cloudy throughout the day.,clear-day,1253098800,1253143680,0.93,0,0,,0,,,65.19,1253129700,52.89,1253184000,64.69,1253129700,53.38,1253184000,48.05,0.69,1024.6,5.5,17.84,1253076960,63,0.29,5,1253123760,9.941,51.29,1253089200,65.19,1253129700,51.78,1253089200,64.69,1253129700
1253160000,Clear throughout the day.,clear-day,1253185260,1253229960,0.97,0,0,,0,,,68.68,1253216760,53.24,1253257320,68.18,1253216760,53.73,1253257320,48.7,0.65,1022.1,3.14,16.01,1253199660,132,0.22,6,1253209140,9.941,52.89,1253184000,68.68,1253216760,53.38,1253184000,68.18,1253216760
1253246400,Partly cloudy throughout the day.,partly-cloudy-day,1253271720,1253316240,0.01,0,0,,0,,,69.8,1253296860,43.41,1253358000,69.3,1253296860,43.9,1253358000,49.4,0.66,1018,6.52,22.53,1253301000,327,0.35,5,1253296800,9.941,53.24,1253257320,69.8,1253296860,53.73,1253257320,69.3,1253296860
1253332800,Clear throughout the day.,clear-day,1253358180,1253402520,0.05,0,0,,0,,,63.07,1253388600,45.38,1253443920,62.57,1253388600,45.87,1253443920,43.06,0.65,1026.3,2.36,9.83,1253394120,116,0.03,6,1253380200,9.93,43.41,1253358000,63.07,1253388600,43.9,1253358000,62.57,1253388600
1253419200,Clear throughout the day.,clear-day,1253444640,1253488800,0.08,0,0,,0,,,68.36,1253469660,60,1253510820,67.86,1253469660,60.49,1253510820,49.57,0.72,1024.1,3.89,12.81,1253476800,80,0.05,6,1253466480,9.943,45.38,1253443920,68.36,1253469660,45.87,1253443920,67.86,1253469660
1253505600,Light rain in the evening.,rain,1253531100,1253575080,0.12,0.0016,0.0184,1253575920,0.82,,rain,70.33,1253559060,65.77,1253574060,70.12,1253559120,67.16,1253574360,61.75,0.88,1019.6,3.79,10.51,1253556180,87,0.43,5,1253552760,8.383,60,1253510820,70.33,1253559060,60.49,1253510820,70.12,1253559120
1253592000,Foggy overnight.,partly-cloudy-day,1253617560,1253661360,0.15,0.0001,0.0012,1253602800,0.03,,rain,73.86,1253653380,67.42,1253690460,74.5,1253653260,68.99,1253690520,68.65,0.92,1018.7,2.72,11.19,1253599200,196,0.84,3,1253639400,4.714,67.41,1253592000,73.86,1253653380,68.99,1253592000,74.5,1253653260
1253678400,Rain in the afternoon and evening.,rain,1253704080,1253747700,0.18,0.0036,0.0447,1253740560,0.97,,rain,81.3,1253730720,59.91,1253789340,83.61,1253730240,60.52,1253789340,67.32,0.87,1015.7,4.14,23.5,1253731560,266,0.45,4,1253725380,6.116,65.75,1253761200,81.3,1253730720,66.6,1253761200,83.61,1253730240
1253764800,Clear throughout the day.,clear-day,1253790540,1253833980,0.21,0,0,,0,,,71.93,1253820600,53.22,1253880000,71.43,1253820600,53.71,1253880000,56.55,0.75,1019.4,4.24,18.58,1253838540,355,0.18,4,1253815080,9.77,59.91,1253789340,71.93,1253820600,60.41,1253841780,71.43,1253820600
1253851200,Partly cloudy throughout the day.,clear-day,1253877000,1253920260,0.25,0,0,,0,,,59.62,1253905140,56.09,1253923380,59.12,1253905140,56.58,1253923380,47.11,0.7,1025.7,5.39,18.41,1253902680,61,0.28,4,1253904480,9.941,53.07,1253881560,60.87,1253851200,53.56,1253881560,60.37,1253851200
1253937600,Rain in the evening and overnight.,rain,1253963460,1254006540,0.28,0.0135,0.126,1254019440,0.91,,rain,63.17,1253979120,58.26,1254015540,62.67,1253979120,59,1254015480,53.03,0.8,1016.8,4.43,19.28,1253944860,136,0.57,4,1253984760,8.75,56.25,1253961540,63.17,1253979120,56.74,1253961540,62.67,1253979120
1254024000,Rain in the morning.,rain,1254049920,1254092820,0.31,0.011,0.0741,1254041220,1,,rain,70.45,1254086520,59.75,1254116880,69.94,1254086520,60.36,1254116820,60.23,0.87,1001.4,4.34,13.88,1254044220,229,0.52,4,1254074280,8.424,60.03,1254026220,70.45,1254086520,60.93,1254024000,69.94,1254086520
1254110400,"Rain until morning, starting again in the evening.",rain,1254136380,1254179100,0.34,0.021,0.1656,1254143880,1,,rain,65.18,1254155940,52.89,1254205500,64.67,1254156060,53.38,1254205500,54.83,0.81,991.2,11.31,34.91,1254161820,216,0.6,4,1254159420,8.737,54.9,1254175560,65.18,1254155940,55.39,1254175560,64.79,1254125880
1254196800,"Rain until morning, starting again in the evening.",rain,1254222840,1254265380,0.37,0.0133,0.0545,1254217140,0.91,,rain,61.26,1254236160,45.56,1254297900,60.76,1254236160,41.36,1254283980,50.47,0.84,997.2,11.38,34.41,1254247200,302,0.89,4,1254246960,8.965,49.18,1254279600,61.26,1254236160,45.28,1254279600,60.76,1254236160
1254283200,Mostly cloudy throughout the day.,partly-cloudy-day,1254309360,1254351720,0.4,0,0,,0,,,53.68,1254332220,41.66,1254397560,53.18,1254332220,40.05,1254391740,39.55,0.72,1013.4,7.52,25.29,1254283200,346,0.83,4,1254329580,9.941,45.56,1254297900,53.68,1254332220,41.36,1254283980,53.18,1254332220
1254369600,Mostly cloudy throughout the day.,partly-cloudy-day,1254395820,1254438000,0.43,0,0,,0,,,52.4,1254421080,43.89,1254474000,51.97,1254421140,42.83,1254474300,39.79,0.75,1015.8,3.29,11.6,1254405840,325,0.81,3,1254416580,9.941,41.66,1254397560,52.4,1254421080,40.05,1254391740,51.97,1254421140
1254456000,Rain starting in the afternoon.,rain,1254482280,1254524280,0.46,0.0238,0.1084,1254515340,1,,rain,52.41,1254524400,47.46,1254558600,51.92,1254500880,47.95,1254558600,46.93,0.91,1008.7,4.7,17.22,1254492060,86,0.58,3,1254502500,7.604,43.89,1254474000,55.78,1254533280,42.83,1254474300,55.28,1254533280
1254542400,Rain throughout the day.,rain,1254568740,1254610560,0.49,0.0158,0.0717,1254608820,1,,rain,63.04,1254590340,47.57,1254645300,62.54,1254590340,48.06,1254645300,50.83,0.88,1006.9,3.32,26.48,1254607740,209,0.52,3,1254589440,9.779,47.46,1254558600,63.04,1254590340,47.95,1254558600,62.54,1254590340
1254628800,Light rain until evening.,rain,1254655200,1254696840,0.53,0.0061,0.0196,1254681000,0.87,,rain,57.79,1254674220,47.46,1254743100,57.29,1254674220,44.86,1254742740,50.06,0.9,1010.9,2.4,10.95,1254669360,237,0.63,3,1254675960,9.094,47.57,1254645300,57.79,1254674220,48.06,1254645300,57.29,1254674220
1254715200,Partly cloudy throughout the day.,partly-cloudy-day,1254741660,1254783180,0.56,0.0003,0.0043,1254729300,0.05,,rain,61.21,1254765960,45.67,1254826740,60.71,1254765960,46.16,1254826740,46.51,0.78,1012.9,6.83,23.09,1254779700,263,0.48,3,1254759480,9.927,47.46,1254743100,61.21,1254765960,44.86,1254742740,60.71,1254765960
1254801600,Rain in the evening and overnight.,rain,1254828180,1254869460,0.59,0.0048,0.0637,1254884400,0.91,,rain,59.46,1254855660,49.82,1254916800,58.96,1254855660,50.31,1254916800,48.26,0.88,1010,3.24,14.31,1254883980,108,0.49,4,1254851220,9.152,45.67,1254826740,59.46,1254855660,46.16,1254826740,58.96,1254855660
1254888000,Possible light rain until evening.,rain,1254914640,1254955740,0.63,0.0091,0.0708,1254888000,0.91,,rain,57.28,1254931200,44.22,1254999960,56.78,1254931200,44.71,1254999900,47.21,0.79,1000.4,8.22,26.72,1254938580,270,0.79,3,1254934980,9.682,49.35,1254918900,57.36,1254891720,49.84,1254918900,56.88,1254891720
1254974400,Rain overnight.,partly-cloudy-day,1255001100,1255042020,0.67,0,0,,0,,,62.16,1255024860,51.07,1255085220,61.66,1255024860,51.56,1255085220,46.57,0.79,1015.5,3.36,25.59,1255031820,234,0.53,4,1255021260,9.955,44.22,1254999960,62.16,1255024860,44.71,1254999900,61.66,1255024860
1255060800,Rain throughout the day.,rain,1255087560,1255128360,0.7,0.0399,0.0739,1255138980,1,,rain,53.84,1255124400,45.34,1255175880,53.34,1255124400,44.54,1255150800,51.04,0.96,1009.1,2.11,16.94,1255143480,38,0.87,3,1255105200,3.479,47.74,1255143600,54.25,1255060800,45.41,1255143600,53.75,1255060800
1255147200,Partly cloudy throughout the day.,rain,1255174020,1255214640,0.74,0.0017,0.028,1255150080,0.91,,rain,55.67,1255201440,36.51,1255261320,55.17,1255201440,32.89,1255261680,42.18,0.76,1015.1,3.89,12.99,1255147200,262,0.61,4,1255192860,9.871,45.34,1255177080,55.67,1255201440,44.54,1255150800,55.17,1255201440
1255233600,Partly cloudy throughout the day.,clear-day,1255260480,1255300920,0.77,0,0,,0,,,48.73,1255281180,34.81,1255339080,44.53,1255277580,35.3,1255339080,30.26,0.61,1023.2,6.65,26.43,1255284000,285,0.3,4,1255280100,9.941,36.51,1255261320,50.26,1255233600,32.89,1255261680,47.51,1255233600
1255320000,Mostly cloudy throughout the day.,partly-cloudy-day,1255347000,1255387200,0.81,0,0,,0,,,45.05,1255379760,42.06,1255422000,44.47,1255373280,42.55,1255422000,33.41,0.75,1025.7,2.08,4.84,1255320000,61,0.44,3,1255367040,9.941,34.81,1255339080,45.05,1255379760,35.3,1255339080,44.47,1255373280
1255406400,Light rain in the evening and overnight.,rain,1255433460,1255473540,0.85,0.0011,0.0176,1255487220,0.78,,rain,50.86,1255461900,34.14,1255521000,50.83,1255462140,34.22,1255511160,37.27,0.75,1020.8,5.12,25.44,1255470840,334,0.47,3,1255452840,9.883,40.22,1255486560,50.86,1255461900,38.25,1255485360,50.83,1255462140
1255492800,Clear throughout the day.,clear-day,1255519920,1255559820,0.88,0,0,,0,,,45.36,1255549680,34.91,1255586460,45.03,1255549320,28.93,1255604160,29.51,0.69,1025.6,2.57,7.56,1255561920,15,0.18,4,1255539660,9.91,34.14,1255521000,45.36,1255549680,34.22,1255511160,45.03,1255549320
1255579200,Mostly cloudy throughout the day.,partly-cloudy-day,1255606380,1255646100,0.92,0,0,,0,,,41.49,1255631640,32.95,1255692420,36.12,1255647600,27.42,1255691100,25.15,0.6,1018.9,8.59,27.24,1255622700,62,0.41,3,1255626180,9.941,34.91,1255586460,41.49,1255631640,28.93,1255604160,36.23,1255648380
1255665600,Clear throughout the day.,clear-day,1255692900,1255732440,0.96,0,0,,0,,,43.64,1255718220,36.61,1255779600,40.92,1255734000,32,1255768740,26.12,0.61,1017.6,5.41,22.92,1255685460,62,0.21,4,1255712700,9.941,32.93,1255696380,43.64,1255718220,27.42,1255691100,41.1,1255734960
1255752000,Partly cloudy throughout the day.,clear-day,1255779360,1255818720,0.99,0,0,,0,,,48.18,1255802400,33.01,1255866780,46.93,1255802460,29.11,1255866840,26.08,0.54,1021.6,4.41,12.93,1255792020,17,0.31,3,1255798920,9.941,36.61,1255779600,48.18,1255802400,32,1255768740,46.93,1255802460
1255838400,Clear throughout the day.,clear-day,1255865820,1255905000,0.03,0,0,,0,,,50.6,1255887420,33.15,1255949400,48.5,1255886880,33.64,1255949400,27.68,0.58,1024.1,4.31,9.92,1255901880,266,0.03,3,1255885320,9.927,33.01,1255866780,50.6,1255887420,29.11,1255866840,48.5,1255886880
1255924800,Clear throughout the day.,clear-day,1255952280,1255991340,0.06,0,0,,0,,,55.94,1255982460,51.25,1255999440,55.44,1255982460,51.74,1255999440,37.62,0.72,1019.1,5.54,20.11,1255969860,208,0.22,3,1255970760,9.922,33.15,1255949400,55.94,1255982460,33.64,1255949400,55.44,1255982460
1256011200,Mostly cloudy throughout the day.,partly-cloudy-day,1256038800,1256077620,0.1,0,0,,0,,,61.52,1256066460,54.45,1256125980,61.02,1256066460,54.94,1256125980,46.13,0.7,1017.6,4.7,18.87,1256018520,214,0.77,3,1256058000,9.72,52.7,1256018400,61.52,1256066460,53.19,1256018400,61.02,1256066460
1256097600,Light rain in the afternoon.,rain,1256125260,1256163960,0.13,0.0042,0.0318,1256149500,0.99,,rain,57.46,1256135640,49.05,1256204280,56.96,1256135640,49.54,1256204280,51.1,0.9,1018.9,4.1,9.99,1256162100,81,0.72,3,1256142480,4.377,51.16,1256177160,57.54,1256097600,51.65,1256177160,57.04,1256097600
1256184000,Light rain in the afternoon.,rain,1256211720,1256250240,0.16,0.0019,0.0314,1256241600,0.79,,rain,63.08,1256231100,38.52,1256283000,62.58,1256231100,31.53,1256299200,47.41,0.86,1013.7,6.81,27.49,1256234700,320,0.59,3,1256230440,6.809,41.99,1256266800,63.08,1256231100,37.96,1256266800,62.58,1256231100
1256270400,Rain throughout the day.,rain,1256298180,1256336580,0.19,0.0469,0.2046,1256341200,1,,rain,46.78,1256338800,45.79,1256338800,38.49,1256338800,38.46,1256341260,40.41,0.91,1014.8,15.68,40.35,1256328000,82,0.99,2,1256317260,7.32,38.52,1256283000,50.41,1256353200,31.34,1256307660,44.49,1256353200
1256356800,Foggy in the morning.,rain,1256384700,1256422860,0.22,0.0057,0.0697,1256356800,1,,rain,57.57,1256410860,43.7,1256471940,57.07,1256410860,40.35,1256472000,48.44,0.85,1001.1,8.9,31.25,1256432520,222,0.88,2,1256403720,7.751,47.59,1256439600,57.57,1256410860,43.42,1256436600,57.07,1256410860
1256443200,Partly cloudy throughout the day.,partly-cloudy-day,1256471160,1256509200,0.25,0,0,,0,,,56.18,1256503260,43.95,1256532960,55.68,1256503260,42.62,1256553660,40.91,0.74,1017.4,6.01,25.65,1256443200,250,0.43,3,1256492760,9.888,43.7,1256472960,56.18,1256503260,39.41,1256475060,55.68,1256503260
1256529600,Partly cloudy throughout the day.,partly-cloudy-day,1256557620,1256595480,0.28,0,0,,0,,,52.4,1256582400,46.46,1256644620,52.08,1256577660,45.46,1256598000,43.93,0.83,1023.3,9.52,30.99,1256589600,82,0.36,3,1256576580,9.774,43.95,1256532960,52.4,1256582400,42.4,1256561340,52.08,1256577660
1256616000,Light rain overnight.,partly-cloudy-day,1256644140,1256681820,0.31,0,0,,0,,,59.55,1256672280,51.06,1256700060,59.05,1256672280,51.55,1256700060,47.77,0.82,1015.1,3.18,10.08,1256616000,115,0.54,2,1256662920,9.642,46.46,1256644620,59.55,1256672280,46.08,1256620380,59.05,1256672280
1256702400,Light rain in the morning.,rain,1256730600,1256768100,0.34,0.0052,0.0303,1256714940,0.9,,rain,54.15,1256765940,49.31,1256817060,53.65,1256765940,49.8,1256817060,50.05,0.92,1013.5,5.43,30.09,1256729700,42,0.8,2,1256749260,7.458,51.08,1256722620,54.15,1256765940,51.57,1256722620,53.65,1256765940
1256788800,Light rain in the morning.,rain,1256817060,1256854440,0.37,0.0016,0.0199,1256812200,0.89,,rain,52.33,1256840700,49.45,1256875200,51.83,1256840700,47.3,1256875200,48.14,0.91,1023.9,2.16,7.4,1256844540,95,0.92,2,1256835600,8.935,49.29,1256819340,52.33,1256840700,49.31,1256860800,51.83,1256840700
1256875200,"Rain until afternoon, starting again overnight.",rain,1256903520,1256940720,0.41,0.0077,0.0764,1256924940,0.82,,rain,57.58,1256937360,53.2,1256990400,57.08,1256937360,53.69,1256990400,51.28,0.93,1012.8,4.99,22.41,1256879640,90,0.7,2,1256922060,7.083,49.45,1256875200,57.58,1256937360,47.3,1256875200,57.08,1256937360
1256961600,Rain in the morning and afternoon.,rain,1256990040,1257027060,0.44,0.014,0.0637,1256992200,1,,rain,57.6,1256986800,43.76,1257078660,57.17,1256986800,41.13,1257066960,45.89,0.75,1003,10.67,42.45,1257005400,235,0.7,2,1257008760,9.307,47.76,1257044400,59.8,1256970000,43.77,1257037920,59.3,1256970000
1257048000,Mostly cloudy throughout the day.,partly-cloudy-day,1257076500,1257113400,0.47,0,0,,0,,,50.76,1257107940,40.01,1257162780,50.26,1257107940,40.5,1257162780,36.63,0.66,1021,3.85,20.72,1257048000,258,0.81,2,1257094800,9.941,43.76,1257078660,50.76,1257107940,41.13,1257066960,50.26,1257107940
1257138000,Rain in the evening.,rain,1257162960,1257199680,0.51,0.0049,0.0418,1257203760,0.82,,rain,52.22,1257188340,40.11,1257251460,51.72,1257188340,36.77,1257252480,40.39,0.79,1021.1,2.99,13.73,1257190380,176,0.33,3,1257181200,9.46,40.01,1257162780,52.22,1257188340,40.5,1257162780,51.72,1257188340
1257224400,Partly cloudy throughout the day.,partly-cloudy-day,1257249480,1257286020,0.55,0,0,,0,,,50.22,1257270720,34.84,1257333180,46.63,1257270720,34.32,1257313260,35.67,0.72,1019.3,6.57,28.67,1257275640,303,0.46,2,1257267660,9.579,38.42,1257301200,50.22,1257270720,35.12,1257307200,46.96,1257227640
1257310800,Rain overnight.,rain,1257335940,1257372360,0.58,0.0005,0.0156,1257393600,0.78,,rain,43.55,1257357660,38.63,1257416940,42.83,1257352860,37.43,1257393540,33.78,0.79,1024.7,2.73,6.71,1257314280,144,0.51,2,1257351540,9.837,34.84,1257333180,43.55,1257357660,34.32,1257313260,42.83,1257352860
1257397200,Light rain until evening.,rain,1257422400,1257458640,0.62,0.0116,0.0365,1257409920,0.91,,rain,46.25,1257444060,31,1257509940,40.91,1257443880,27.72,1257502020,35.54,0.82,1019,6.19,33.37,1257457860,295,0.6,2,1257440160,8.916,36.65,1257470700,46.25,1257444060,31.96,1257480000,40.91,1257443880
1257483600,Partly cloudy throughout the day.,clear-day,1257508920,1257544980,0.65,0.0001,0.0014,1257519600,0.24,,rain,42.06,1257531780,38.94,1257552000,39.8,1257530820,36.05,1257552000,27.56,0.69,1026,3.91,17.05,1257485580,273,0.27,2,1257524460,9.941,31,1257509940,42.06,1257531780,27.72,1257502020,39.8,1257530820
1257570000,Clear throughout the day.,partly-cloudy-day,1257595380,1257631320,0.69,0,0,,0,,,58.95,1257616800,45.13,1257683880,58.45,1257616800,45.06,1257674700,42.17,0.72,1013.5,5.35,24.3,1257627720,196,0.32,2,1257613200,9.915,41.74,1257570000,58.95,1257616800,38.71,1257570000,58.45,1257616800
1257656400,Clear throughout the day.,clear-day,1257681840,1257717660,0.73,0,0,,0,,,64.26,1257703380,41.54,1257764940,63.76,1257703380,40.43,1257764640,43.72,0.71,1021.9,3.29,9.01,1257707040,190,0.05,2,1257699660,7.88,45.13,1257683880,64.26,1257703380,45.06,1257674700,63.76,1257703380
1257742800,Partly cloudy throughout the day.,partly-cloudy-day,1257768360,1257804000,0.77,0,0,,0,,,64.95,1257805080,45.24,1257856320,64.45,1257805080,44.63,1257847140,48.21,0.77,1021.9,3.51,14.87,1257785700,270,0.35,2,1257785520,8.889,41.54,1257764940,64.95,1257805080,40.43,1257764640,64.45,1257805080
1257829200,Rain overnight.,clear-day,1257854820,1257890340,0.8,0,0,,0,,,57.83,1257878220,37.99,1257943860,57.33,1257878220,34.51,1257941700,40.01,0.69,1029.3,3.96,16.16,1257897600,348,0.17,2,1257871980,9.86,43,1257912000,57.83,1257878220,40.03,1257912000,57.33,1257878220
1257915600,Clear throughout the day.,rain,1257941280,1257976680,0.84,0.0031,0.1325,1257915600,0.41,,rain,47.03,1257969180,34.16,1258030440,46.08,1257976380,33.69,1258005600,32.8,0.68,1032.1,4.01,15.32,1257947940,57,0.1,2,1257960000,9.934,37.57,1257998040,47.03,1257969180,34.51,1257941700,46.08,1257976380
1258002000,Clear throughout the day.,clear-day,1258027800,1258063020,0.87,0,0,,0,,,48.85,1258053720,33.49,1258105560,46,1258042140,33.46,1258114860,34.41,0.75,1026.3,3.93,7.46,1258062900,66,0.14,2,1258044480,9.915,34.16,1258030440,48.85,1258053720,33.69,1258005600,46,1258042140
1258088400,Clear throughout the day.,clear-day,1258114260,1258149360,0.91,0,0,,0,,,50.71,1258134120,44.39,1258164000,50.16,1258134900,43.56,1258164240,36.31,0.77,1019.8,4.52,9.05,1258134840,63,0.11,2,1258131720,9.927,33.49,1258105560,50.71,1258134120,33.46,1258114860,50.16,1258134900
1258174800,Heavy rain overnight.,rain,1258200720,1258235700,0.94,0.0394,1.671,1258257600,0.7,,rain,58.93,1258221420,47.04,1258286100,58.43,1258221420,45.77,1258247040,43.99,0.79,1014.5,5.17,10.85,1258225680,72,0.29,2,1258219560,9.385,47.22,1258190460,58.93,1258221420,45.73,1258199700,58.43,1258221420
1258261200,Foggy in the morning.,partly-cloudy-day,1258287240,1258322040,0.98,0,0,,0,,,57.41,1258311960,39.98,1258373040,56.91,1258311960,36.85,1258372320,45.03,0.88,1014.6,3.37,18.13,1258322100,320,0.72,2,1258305420,5.27,40.56,1258344000,57.41,1258311960,38.99,1258344000,56.91,1258311960
1258347600,Clear throughout the day.,clear-day,1258373700,1258408380,0.01,0,0,,0,,,48.93,1258395720,34.52,1258460880,48.67,1258395960,29.87,1258450500,31.55,0.64,1023.5,3.91,14.76,1258375680,351,0.21,2,1258390860,9.941,39.98,1258373040,48.93,1258395720,36.85,1258372320,48.67,1258395960
1258434000,Clear throughout the day.,clear-day,1258460160,1258494720,0.04,0,0,,0,,,44.99,1258480800,38.62,1258534920,41.34,1258480740,32.4,1258534440,33.14,0.75,1027.2,6.68,20.84,1258448100,62,0.05,2,1258477140,9.941,34.52,1258460880,44.99,1258480800,29.87,1258450500,41.34,1258480740
